|Atendimentos_valor_medio|Renda média (R$)|Estabelecimentos_Publicos|Code|Município|Psi_valor_medio|Profissionais_Privados|Assalariados|Estabelecimentos_Total|Profissionais_Total|Estabelecimentos_Privados|Contribuição para o PIB estadual %|0 a 14 anos|Masculino|Renda média em Salários mínimos|15 a 29 anos|Estabelecimentos_Psi|Cidades|60+ anos|PIB (mil R$)|Estabelecimentos_Atend|Pop_Total|Psi_qtd_media|data_ref|Feminino|30 a 59 anos|Atendimentos_qtd_media|Profissionais_Publicos
8914|1364.99|767.89|1.0|354740|354740 Santa Rita d'Oeste|0.0|0.0|264.0|1.0|0.0|0.0|0.0|441|1321|2.1|588|1.0|Santa Rita d'Oeste|507|46220.677|1.0|2647|0.0|2007|1326|1111|3263.92|0.0
8915|166843.47|1232.22|10.0|354750|354750 Santa Rita do Passa Quatro|3037.57|2.0|5110.0|48.0|15.0|38.0|0.04|5198|13106|3.3|6322|42.0|Santa Rita do Passa Quatro|4546|377533.019|48.0|26991|361.25|2007|13885|10925|37049.42|13.0
8916|16428.03|1227.08|5.0|354760|354760 Santa Rosa de Viterbo|1710.27|2.0|4566.0|26.0|3.0|21.0|0.04|5437|11754|3.3|6134|23.0|Santa Rosa de Viterbo|3043|391881.05799999996|26.0|23701|205.0|2007|11947|9087|24942.0|1.0
8917|2243.2|773.88|1.0|354765|354765 Santa Salete|75.58|0.0|187.0|1.0|1.0|0.0|0.0|252|758|2.1|327|1.0|Santa Salete|257|12380.94|1.0|1460|27.58|2007|702|624|2836.0|1.0
8918|1692.84|977.81|1.0|354720|354720 Santana da Ponte Pensa|0.0|0.0|165.0|1.0|0.0|0.0|0.0|283|906|2.6|369|1.0|Santana da Ponte Pensa|356|16894.665|1.0|1753|0.0|2007|847|745|1579.5|0.0
8919|221258.35|1178.46|17.0|354730|354730 Santana de Parnaíba|4666.97|2.0|56724.0|22.0|26.0|5.0|0.45|27137|50144|3.2|28457|15.0|Santana de Parnaíba|6513|4181294.67|21.0|101338|571.08|2007|51194|39231|120592.75|24.0
8920|49822.41|804.93|7.0|354770|354770 Santo Anastácio|106.18|1.0|3574.0|23.0|2.0|16.0|0.02|4623|10269|2.2|5048|20.0|Santo Anastácio|3108|178110.573|22.0|21030|38.75|2007|10761|8251|20875.33|1.0
8921|2258661.51|1334.56|65.0|354780|354780 Santo André|27613.48|71.0|169417.0|592.5|140.0|527.5|1.5|142764|329083|3.6|175940|405.0|Santo André|83378|14030546.242999999|586.5|684119|3372.67|2007|355036|282037|626004.83|69.0
8922|8351.17|675.61|4.0|354790|354790 Santo Antônio da Alegria|381.41|0.0|582.0|4.0|2.0|0.0|0.01|1391|3262|1.8|1655|3.0|Santo Antônio da Alegria|875|52747.331|4.0|6291|46.08|2007|3029|2370|9974.17|2.0
8923|37827.57|873.95|9.0|354800|354800 Santo Antônio de Posse|924.72|0.0|7884.0|10.0|2.0|1.0|0.04|5117|10293|2.3|5509|9.0|Santo Antônio de Posse|2050|345982.966|10.0|20386|119.67|2007|10093|7710|42184.5|2.0
8924|414.75|987.98|3.0|354805|354805 Santo Antônio do Aracanguá|0.0|0.0|1596.0|3.0|0.0|0.0|0.02|1747|3895|2.6|2008|3.0|Santo Antônio do Aracanguá|770|154567.97199999998|3.0|7598|0.0|2007|3703|3073|6553.75|0.0
8925|5744.81|817.82|1.0|354810|354810 Santo Antônio do Jardim|1133.56|0.0|619.0|1.0|1.0|0.0|0.01|1347|3170|2.2|1547|1.0|Santo Antônio do Jardim|823|51712.884000000005|1.0|6143|132.83|2007|2973|2426|6764.83|1.0
8926|1070.87|776.52|5.0|354820|354820 Santo Antônio do Pinhal|202.94|0.0|678.0|6.0|1.0|1.0|0.0|1696|3345|2.1|1678|6.0|Santo Antônio do Pinhal|755|40313.979|6.0|6590|24.5|2007|3245|2461|8995.92|1.0
8927|68.17|717.83|1.0|354830|354830 Santo Expedito|0.0|0.0|199.0|1.0|0.0|0.0|0.0|597|1404|1.9|639|1.0|Santo Expedito|432|22017.086|1.0|2786|0.0|2007|1382|1118|3936.75|0.0
8928|283.67|750.55|1.0|354840|354840 Santópolis do Aguapeí|0.0|0.0|343.0|1.0|0.0|0.0|0.0|1042|2150|2.0|1215|1.0|Santópolis do Aguapeí|484|35550.008|1.0|4240|0.0|2007|2090|1499|2350.67|0.0
8929|3373652.87|1371.15|78.0|354850|354850 Santos|42861.15|71.0|145728.0|1321.0|147.0|1243.0|1.11|78399|197021|3.7|97975|1171.0|Santos|75317|10349295.921|1314.5|428703|5170.75|2007|231682|177012|587756.33|76.0
8930|16883.87|804.75|6.0|354860|354860 São Bento do Sapucaí|859.84|0.0|772.0|10.5|1.0|4.5|0.01|2444|5403|2.2|2520|10.5|São Bento do Sapucaí|1453|79619.8|10.5|10677|104.58|2007|5274|4260|5564.83|1.0
8931|2016448.95|2017.49|53.0|354870|354870 São Bernardo do Campo|43481.8|93.0|252366.0|474.0|144.0|421.0|3.35|175344|370384|5.4|207220|280.5|São Bernardo do Campo|67712|31350752.172|471.0|764848|5221.75|2007|394464|314572|490647.75|51.0
8932|806013.67|1665.51|27.0|354880|354880 São Caetano do Sul|10225.97|31.0|101543.0|370.0|62.0|343.0|1.26|24825|69489|4.5|34474|254.0|São Caetano do Sul|26566|11797958.707|369.0|150044|1261.25|2007|80555|64179|206456.17|31.0
8933|717662.9|1306.26|34.0|354890|354890 São Carlos|3618.62|14.0|63481.0|234.0|40.0|200.0|0.5|46807|107627|3.5|57610|201.5|São Carlos|25761|4657846.69|231.0|218577|424.0|2007|110950|88399|185675.17|26.0
8934|1015.27|805.59|1.0|354900|354900 São Francisco|11.19|0.0|183.0|1.0|1.0|0.0|0.0|607|1448|2.2|641|1.0|São Francisco|500|18185.997|1.0|2878|4.08|2007|1430|1130|3718.67|1.0
8935|650775.9|1078.66|27.0|354910|354910 São João da Boa Vista|2896.28|3.0|17502.0|241.0|14.0|214.0|0.14|17223|40774|2.9|20881|211.5|São João da Boa Vista|11267|1328734.882|236.0|83738|391.58|2007|42964|34367|103522.67|11.0
8936|1012.82|843.97|1.0|354920|354920 São João das Duas Pontes|0.0|0.0|195.0|1.0|0.0|0.0|0.0|590|1333|2.3|630|1.0|São João das Duas Pontes|378|18865.316000000003|1.0|2653|0.0|2007|1320|1055|2076.58|0.0
8937|517.18|828.12|1.0|354925|354925 São João de Iracema|0.0|0.0|179.0|1.0|0.0|0.0|0.0|383|908|2.2|439|1.0|São João de Iracema|239|37966.677|1.0|1789|0.0|2007|881|728|1964.42|0.0
8938|917.33|983.18|1.0|354930|354930 São João do Pau d'Alho|0.0|0.0|175.0|2.0|1.0|1.0|0.0|414|1099|2.6|470|2.0|São João do Pau d'Alho|426|15485.267|2.0|2174|0.0|2007|1075|864|3099.67|1.0
8939|112533.25|1077.25|13.0|354940|354940 São Joaquim da Barra|2797.7|2.0|9771.0|93.5|6.0|80.5|0.07|10454|22674|2.9|12426|91.0|São Joaquim da Barra|5212|657312.682|93.5|46141|329.75|2007|23467|18049|38525.92|4.0
8940|4199.5|854.35|3.0|354950|354950 São José da Bela Vista|0.0|0.0|449.0|7.0|1.0|4.0|0.01|2434|4363|2.3|2243|7.0|São José da Bela Vista|856|95056.388|7.0|8503|0.0|2007|4140|2970|7812.83|1.0
8941|3950.41|770.22|2.5|354960|354960 São José do Barreiro|0.0|0.0|329.0|2.5|1.0|0.0|0.0|1071|2132|2.1|1049|2.5|São José do Barreiro|527|26049.896|2.5|4191|0.0|2007|2059|1544|6111.83|1.0
8942|125718.47|987.81|15.0|354970|354970 São José do Rio Pardo|1246.07|1.0|11124.0|74.5|10.0|59.5|0.09|11327|25929|2.6|13771|51.5|São José do Rio Pardo|6841|873380.684|73.5|52567|149.25|2007|26638|20628|68515.08|9.0
8943|4760251.43|1124.85|60.5|354980|354980 São José do Rio Preto|31734.4|30.0|98170.0|489.0|112.0|428.5|0.72|80965|194157|3.0|104209|258.0|São José do Rio Preto|50217|6702401.839|478.5|403090|3814.33|2007|208933|167699|594614.42|82.0
8944|3455076.85|2037.35|73.5|354990|354990 São José dos Campos|17643.9|206.0|166246.0|926.0|247.0|852.5|2.34|148143|303661|5.5|171492|777.0|São José dos Campos|52248|21861253.700999998|921.0|617868|2124.58|2007|314207|245985|530732.83|41.0
8945|6226.99|950.77|3.0|354995|354995 São Lourenço da Serra|732.67|0.0|3554.0|3.0|1.0|0.0|0.02|3649|6984|2.5|3713|3.0|São Lourenço da Serra|1211|151228.18|3.0|13775|86.33|2007|6791|5202|17001.83|1.0
8946|37036.5|621.08|4.0|355000|355000 São Luís do Paraitinga|394.43|0.0|1137.0|7.0|0.0|3.0|0.01|2408|5467|1.7|2605|7.0|São Luís do Paraitinga|1500|78183.33099999999|7.0|10647|50.42|2007|5180|4134|7474.83|0.0
8947|117721.95|947.84|9.0|355010|355010 São Manuel|500.82|1.0|6581.0|42.0|4.0|33.0|0.06|9202|19031|2.5|10178|41.0|São Manuel|4492|572930.6410000001|41.0|38702|66.33|2007|19671|14830|33693.33|3.0
8948|37750.98|722.05|11.0|355020|355020 São Miguel Arcanjo|1197.21|0.0|3007.0|36.0|4.0|25.0|0.03|8682|16307|1.9|8605|34.0|São Miguel Arcanjo|3171|270309.455|35.0|31987|132.58|2007|15680|11529|38468.0|4.0
8949|64360356.25|1820.11|772.0|355030|355030 São Paulo|389378.16|502.0|4277939.0|8517.5|1610.0|7745.5|34.4|2559080|5354235|4.9|3000965|6516.5|São Paulo|1211383|321826046.595|8452.5|11274350|47163.42|2007|5920115|4502922|11200498.42|1108.0
8950|43473.42|750.46|6.0|355040|355040 São Pedro|0.0|1.0|4003.0|39.0|4.0|33.0|0.03|7130|15309|2.0|7777|35.0|São Pedro|4406|298247.345|38.0|31289|0.0|2007|15980|11976|28831.75|3.0
8951|5094.05|888.77|3.0|355050|355050 São Pedro do Turvo|1155.39|0.0|691.0|3.0|0.0|0.0|0.01|1856|3696|2.4|1822|3.0|São Pedro do Turvo|903|76256.041|3.0|7274|229.17|2007|3578|2693|11756.17|0.0
8952|118230.17|987.02|15.0|355060|355060 São Roque|3286.11|7.0|14159.0|105.5|11.0|90.5|0.1|17614|38030|2.6|20266|84.5|São Roque|8622|960700.687|103.5|77063|469.92|2007|39033|30561|83571.67|4.0
8953|282772.27|1443.01|29.5|355070|355070 São Sebastião|2823.18|1.0|14464.0|125.0|17.0|95.5|0.32|18775|35595|3.9|20125|112.0|São Sebastião|5229|2966738.548|123.0|70978|341.67|2007|35383|26849|98390.83|16.0
8954|32391.13|723.96|7.0|355080|355080 São Sebastião da Grama|0.0|0.0|1526.0|17.5|3.0|10.5|0.01|2923|6361|1.9|3223|15.5|São Sebastião da Grama|1495|117793.382|15.5|12484|0.0|2007|6123|4843|17174.33|3.0
8955|58942.55|789.92|6.0|355090|355090 São Simão|1060.73|0.0|2912.0|31.0|1.0|25.0|0.03|3365|7157|2.1|3765|28.0|São Simão|1910|237590.74|30.0|14481|127.0|2007|7324|5441|25677.33|1.0
8956|1334702.04|1035.98|50.0|355100|355100 São Vicente|20531.55|4.0|35716.0|191.5|34.0|141.5|0.23|81813|159753|2.8|88044|161.0|São Vicente|33091|2161491.119|188.5|331651|2868.83|2007|171898|128703|389327.83|30.0
8957|318.56|743.91|4.0|355110|355110 Sarapuí|0.0|0.0|1055.0|5.0|0.0|1.0|0.01|2346|4556|2.0|2306|4.0|Sarapuí|1013|71114.19099999999|4.0|8877|0.0|2007|4321|3212|8618.33|0.0
8958|667.4|852.79|1.0|355120|355120 Sarutaiá|0.0|0.0|309.0|1.0|2.0|0.0|0.0|949|1879|2.3|939|1.0|Sarutaiá|500|22563.601000000002|1.0|3740|0.0|2007|1861|1352|3089.83|2.0
8959|914.14|685.37|1.0|355130|355130 Sebastianópolis do Sul|0.0|0.0|1746.0|1.0|0.0|0.0|0.01|559|1491|1.8|762|1.0|Sebastianópolis do Sul|435|84423.344|1.0|2959|0.0|2007|1468|1203|2859.67|0.0
8960|23000.11|837.92|4.0|355140|355140 Serra Azul|0.0|0.0|572.0|6.0|6.0|2.0|0.01|2540|6068|2.2|3114|6.0|Serra Azul|883|123183.599|6.0|10396|0.0|2007|4328|3859|20006.08|6.0
8961|59346.32|741.7|10.0|355160|355160 Serra Negra|1171.33|0.0|5213.0|27.5|5.0|17.5|0.03|5323|12846|2.0|6302|26.5|Serra Negra|4042|277300.461|27.5|26253|140.0|2007|13407|10586|33680.83|5.0
8962|105993.58|1072.51|12.0|355150|355150 Serrana|3115.75|0.0|8450.0|16.0|3.0|4.0|0.03|10355|19051|2.9|10946|12.0|Serrana|2774|280189.662|15.0|37933|627.0|2007|18882|13858|61385.0|3.0
8963|131641.37|1459.73|13.0|355170|355170 Sertãozinho|3586.68|5.0|42335.0|63.0|13.0|50.0|0.29|25431|53902|3.9|30751|54.0|Sertãozinho|9889|2702313.152|62.0|108092|446.5|2007|54190|42021|89829.58|8.0
8964|10553.43|1079.16|6.0|355180|355180 Sete Barras|0.0|0.0|725.0|6.0|0.0|0.0|0.01|3871|6978|2.9|3515|6.0|Sete Barras|1488|103201.769|6.0|13515|0.0|2007|6537|4641|10482.08|0.0
8965|16541.92|1063.09|4.0|355190|355190 Severínia|657.3|0.0|1517.0|6.0|2.0|2.0|0.01|3997|7943|2.8|4290|5.0|Severínia|1382|127927.44699999999|6.0|15302|78.0|2007|7359|5633|12909.33|2.0
8966|4950.81|652.26|4.0|355200|355200 Silveiras|0.0|0.0|520.0|4.0|1.0|0.0|0.0|1489|2959|1.7|1514|4.0|Silveiras|724|30041.629|4.0|5805|0.0|2007|2846|2078|7309.5|1.0
8967|47161.22|757.32|14.0|355210|355210 Socorro|1329.85|0.0|4966.0|24.0|2.0|10.0|0.03|7371|18097|2.0|8832|22.0|Socorro|5575|287888.275|24.0|36365|156.75|2007|18268|14587|19089.58|2.0
8968|4094060.15|1403.06|59.5|355220|355220 Sorocaba|15318.64|20.0|143248.0|378.5|75.0|319.0|1.56|132986|280866|3.8|156509|289.5|Sorocaba|56879|14569191.474000001|371.0|572818|1822.25|2007|291952|226444|516898.17|55.0
8969|14056.86|873.39|6.0|355230|355230 Sud Mennucci|0.0|0.0|2565.0|7.0|1.0|1.0|0.01|1799|3834|2.3|1974|6.0|Sud Mennucci|831|103388.427|6.0|7587|0.0|2007|3753|2983|6816.58|1.0
8970|532557.56|1868.2|26.0|355240|355240 Sumaré|2149.55|1.0|37028.0|93.5|15.0|67.5|0.75|59200|116502|5.0|66880|78.5|Sumaré|17166|7034904.757|91.0|233788|294.75|2007|117286|90542|145299.67|14.0
8971|318.23|1082.66|1.0|355255|355255 Suzanápolis|0.0|0.0|314.0|1.0|0.0|0.0|0.0|768|1700|2.9|825|1.0|Suzanápolis|438|28119.648999999998|1.0|3287|0.0|2007|1587|1256|1190.17|0.0
8972|1167924.54|1502.94|27.5|355250|355250 Suzano|7041.04|5.0|41303.0|100.0|18.0|72.5|0.64|69727|127257|4.0|71529|67.5|Suzano|19538|5994718.969|98.0|258624|859.67|2007|131367|97830|239714.58|13.0
8973|6669.81|770.73|4.5|355260|355260 Tabapuã|0.0|0.0|1624.0|10.5|2.0|6.0|0.01|2358|5756|2.1|2866|8.0|Tabapuã|1653|116545.33300000001|9.5|11370|0.0|2007|5614|4493|6107.42|2.0
8974|8261.13|697.34|6.0|355270|355270 Tabatinga|0.0|1.0|1703.0|28.0|2.0|22.0|0.01|3450|7457|1.9|4028|27.0|Tabatinga|1591|110050.23300000001|27.0|14528|0.0|2007|7071|5459|11347.17|1.0
8975|1554599.06|1227.95|26.0|355280|355280 Taboão da Serra|11483.78|3.0|48703.0|72.0|18.0|46.0|0.43|61376|113405|3.3|67374|50.5|Taboão da Serra|16156|4061788.725|69.0|236405|1727.92|2007|123000|91499|467756.42|15.0
8976|2884.66|1121.45|4.0|355290|355290 Taciba|0.0|0.0|508.0|4.0|1.0|0.0|0.01|1378|2878|3.0|1447|4.0|Taciba|693|53754.318|4.0|5702|0.0|2007|2824|2184|12206.25|1.0
8977|27668.08|492.01|2.0|355300|355300 Taguaí|0.0|0.0|2715.0|9.0|0.0|7.0|0.01|2560|5045|1.3|2953|8.0|Taguaí|989|65455.385|8.0|10091|0.0|2007|5046|3589|9661.92|0.0
8978|5364.44|804.44|1.0|355310|355310 Taiaçu|8.22|0.0|428.0|6.0|1.0|5.0|0.0|1435|3008|2.2|1507|6.0|Taiaçu|811|38196.86|6.0|5950|3.0|2007|2942|2197|15788.92|1.0
8979|3449.51|801.93|3.0|355320|355320 Taiúva|233.55|0.0|576.0|9.0|1.0|6.0|0.01|1127|2782|2.1|1414|9.0|Taiúva|847|54737.871|9.0|5591|28.5|2007|2809|2203|5268.0|1.0
8980|25685.9|946.6|8.0|355330|355330 Tambaú|324.02|2.0|4791.0|35.0|4.0|27.0|0.04|5397|11470|2.5|5926|33.0|Tambaú|2818|361246.04299999995|34.0|22882|42.92|2007|11412|8741|22731.5|2.0
8981|28961.93|843.19|8.5|355340|355340 Tanabi|2238.02|0.0|3933.0|23.5|2.0|15.0|0.03|4742|12073|2.3|6112|11.5|Tanabi|3513|257032.836|23.5|24180|265.17|2007|12107|9813|17725.67|2.0
8982|2321.82|906.62|2.0|355350|355350 Tapiraí|0.0|0.0|816.0|2.0|1.0|0.0|0.01|2495|4246|2.4|2135|2.0|Tapiraí|892|87029.37400000001|2.0|8361|0.0|2007|4115|2839|5648.83|1.0
8983|26911.16|664.44|5.0|355360|355360 Tapiratiba|460.95|1.0|1919.0|10.5|3.0|5.5|0.02|3083|6496|1.8|3328|9.0|Tapiratiba|1568|143299.466|9.5|13093|53.83|2007|6597|5114|12750.83|2.0
8984|1024.48|818.04|1.0|355365|355365 Taquaral|0.0|0.0|372.0|1.0|0.0|0.0|0.0|636|1413|2.2|723|1.0|Taquaral|339|33104.897000000004|1.0|2788|0.0|2007|1375|1090|5198.33|0.0
8985|85765.96|840.75|17.0|355370|355370 Taquaritinga|1803.24|2.0|8180.0|90.0|13.0|73.0|0.06|12479|27213|2.3|14173|78.0|Taquaritinga|6822|589597.905|89.0|54673|244.33|2007|27460|21199|57288.0|11.0
8986|28478.18|743.34|6.0|355380|355380 Taquarituba|630.78|1.0|2962.0|10.0|3.0|4.0|0.02|5667|11358|2.0|5903|8.0|Taquarituba|2473|174254.047|9.0|22717|73.0|2007|11359|8674|14415.42|2.0
8987|158.5|787.65|3.0|355385|355385 Taquarivaí|0.0|0.0|768.0|3.0|2.0|0.0|0.01|1564|2553|2.1|1458|2.0|Taquarivaí|369|53482.195|2.0|5071|0.0|2007|2518|1680|4774.25|2.0
8988|2133.23|747.24|1.5|355390|355390 Tarabai|0.0|0.0|601.0|1.5|1.0|0.0|0.0|1688|3260|2.0|1738|1.5|Tarabai|707|42530.045|1.5|6519|0.0|2007|3259|2386|7281.83|1.0
8989|35582.26|1234.29|10.0|355395|355395 Tarumã|221.33|0.0|5634.0|11.0|2.0|1.0|0.04|3216|6403|3.3|3444|7.0|Tarumã|1067|346884.48799999995|10.0|12554|29.25|2007|6151|4827|21034.58|2.0
8990|179791.93|1050.08|24.5|355400|355400 Tatuí|4697.64|5.0|20409.0|218.5|17.0|194.0|0.16|26231|52409|2.8|28588|197.5|Tatuí|11359|1506075.574|216.5|105726|568.83|2007|53317|39548|76371.75|12.0
8991|2128327.25|1569.33|78.0|355410|355410 Taubaté|7031.74|21.0|75370.0|464.5|45.0|386.5|0.9|64127|135200|4.2|73908|340.0|Taubaté|27994|8460658.858|457.5|274990|891.08|2007|139790|108961|272097.67|24.0
8992|491.04|804.98|3.0|355420|355420 Tejupá|0.0|0.0|310.0|3.0|1.0|0.0|0.0|1448|2628|2.2|1335|3.0|Tejupá|499|29478.347|3.0|5076|0.0|2007|2448|1794|3368.17|1.0
8993|21889.84|765.72|11.0|355430|355430 Teodoro Sampaio|0.0|0.0|3921.0|19.5|1.0|8.5|0.02|5719|10730|2.1|5837|18.0|Teodoro Sampaio|2013|178744.29|18.5|21475|0.0|2007|10745|7906|14189.92|1.0
8994|5799.76|743.08|5.0|355440|355440 Terra Roxa|0.0|0.0|712.0|10.0|0.0|5.0|0.01|2034|4293|2.0|2237|9.0|Terra Roxa|995|80210.13|10.0|8481|0.0|2007|4188|3215|15134.17|0.0
8995|74162.74|823.09|12.0|355450|355450 Tietê|216.96|5.0|13285.0|84.0|7.0|72.0|0.11|8237|17958|2.2|9572|71.5|Tietê|4371|1032026.895|82.0|36181|25.17|2007|18223|14001|30330.0|2.0
8996|22.5|958.25|1.0|355460|355460 Timburi|0.0|0.0|220.0|1.0|1.0|0.0|0.0|619|1413|2.6|619|1.0|Timburi|415|19226.513|1.0|2732|0.0|2007|1319|1079|3632.08|1.0
8997|121.51|869.22|1.0|355465|355465 Torre de Pedra|0.0|0.0|149.0|1.0|0.0|0.0|0.0|529|1179|2.3|505|1.0|Torre de Pedra|358|12384.503999999999|1.0|2274|0.0|2007|1095|882|3463.42|0.0
8998|12282.88|753.38|2.0|355470|355470 Torrinha|0.0|0.0|1271.0|3.0|3.0|1.0|0.01|1990|4755|2.0|2377|3.0|Torrinha|1391|100599.45300000001|3.0|9401|0.0|2007|4646|3643|3505.0|3.0
8999|551.47|792.5|1.0|355475|355475 Trabiju|0.0|0.0|274.0|1.0|0.0|0.0|0.0|395|770|2.1|405|1.0|Trabiju|181|20645.979|1.0|1532|0.0|2007|762|551|1210.42|0.0
9000|81005.23|1122.83|8.0|355480|355480 Tremembé|788.4|0.0|4328.0|16.5|14.0|8.5|0.03|9270|21116|3.0|11494|14.5|Tremembé|3495|276102.892|16.5|40122|125.08|2007|19006|15863|41868.92|14.0
9001|1685.49|745.23|2.0|355490|355490 Três Fronteiras|0.0|0.0|551.0|2.0|0.0|0.0|0.01|1113|2745|2.0|1294|2.0|Três Fronteiras|923|54469.663|2.0|5474|0.0|2007|2729|2144|4617.92|0.0
9002|34.81|844.33|2.0|355495|355495 Tuiuti|0.0|0.0|365.0|2.0|0.0|0.0|0.01|1161|2967|2.3|1447|2.0|Tuiuti|869|62039.889|2.0|5781|0.0|2007|2814|2304|4486.75|0.0
9003|380621.04|790.91|16.5|355500|355500 Tupã|7742.59|2.0|12001.0|96.5|14.0|80.0|0.08|13004|31523|2.1|15799|85.5|Tupã|10202|745109.412|96.5|64905|923.75|2007|33382|25900|97354.58|12.0
9004|20920.48|834.04|7.0|355510|355510 Tupi Paulista|649.34|0.0|1627.0|19.0|5.0|12.0|0.01|2381|7459|2.2|3538|19.0|Tupi Paulista|2449|117752.365|19.0|14311|77.0|2007|6852|5943|15779.92|5.0
9005|833.55|828.32|2.0|355520|355520 Turiúba|0.0|0.0|188.0|2.0|1.0|0.0|0.0|372|1010|2.2|434|2.0|Turiúba|356|28476.683999999997|2.0|1964|0.0|2007|954|802|3042.58|1.0
9006|517.81|856.24|2.0|355530|355530 Turmalina|0.0|0.0|216.0|2.0|0.0|0.0|0.0|365|1067|2.3|441|2.0|Turmalina|390|30186.369|2.0|2138|0.0|2007|1071|942|1612.42|0.0
9007|2909.46|841.49|1.0|355535|355535 Ubarana|0.0|0.0|551.0|1.0|1.0|0.0|0.02|1400|2628|2.3|1382|1.0|Ubarana|454|160175.765|1.0|5097|0.0|2007|2469|1861|2455.33|1.0
9008|113946.07|890.73|25.5|355540|355540 Ubatuba|2345.09|0.0|11588.0|46.0|8.0|20.5|0.07|20475|38592|2.4|20811|40.0|Ubatuba|6376|628898.67|45.0|77115|278.83|2007|38523|29453|59731.58|8.0
9009|734.51|767.9|1.0|355550|355550 Ubirajara|0.0|0.0|420.0|1.0|0.0|0.0|0.0|1103|2288|2.1|1151|1.0|Ubirajara|582|32685.135|1.0|4450|0.0|2007|2162|1614|6218.0|0.0
9010|21172.16|1016.76|3.0|355560|355560 Uchoa|0.0|0.0|1004.0|8.0|1.0|5.0|0.01|1942|4781|2.7|2365|6.0|Uchoa|1460|97162.171|8.0|9562|0.0|2007|4781|3795|9986.83|1.0
9011|976.3|829.88|2.0|355570|355570 União Paulista|0.0|0.0|151.0|2.0|0.0|0.0|0.0|377|814|2.2|385|1.0|União Paulista|217|28114.202|1.0|1564|0.0|2007|750|585|1611.08|0.0
9012|5975.03|843.43|2.0|355580|355580 Urânia|0.0|0.0|952.0|4.0|1.0|2.0|0.01|1797|4505|2.3|2193|4.0|Urânia|1419|72426.369|4.0|9037|0.0|2007|4532|3628|9054.08|1.0
9013|23.52|966.3|1.0|355590|355590 Uru|0.0|0.0|237.0|1.0|0.0|0.0|0.0|258|681|2.6|336|1.0|Uru|199|22497.703999999998|1.0|1325|0.0|2007|644|532|1505.42|0.0
9014|16654.55|809.49|4.0|355600|355600 Urupês|19.41|0.0|1504.0|7.0|3.0|3.0|0.01|2435|6375|2.2|3133|6.0|Urupês|2041|128875.896|7.0|12749|7.08|2007|6374|5140|15358.17|3.0
9015|24917.73|772.1|2.0|355610|355610 Valentim Gentil|0.0|0.0|1974.0|4.0|1.0|2.0|0.01|2307|5341|2.1|2905|4.0|Valentim Gentil|1208|133132.807|4.0|10576|0.0|2007|5235|4156|10248.17|1.0
9016|89375.25|1531.62|22.5|355620|355620 Valinhos|1117.75|1.0|31338.0|181.5|9.0|159.0|0.31|21141|50583|4.1|26348|163.0|Valinhos|11180|2908106.0039999997|179.5|102261|137.5|2007|51678|43592|79961.5|8.0
9017|26929.64|1041.74|5.0|355630|355630 Valparaíso|126.96|0.0|4651.0|9.0|6.0|4.0|0.03|5031|11886|2.8|6363|8.0|Valparaíso|2191|308293.15|9.0|21922|15.17|2007|10036|8337|20847.33|6.0
9018|689.2|753.57|1.0|355635|355635 Vargem|26.14|0.0|847.0|1.0|1.0|0.0|0.0|1952|4356|2.0|2183|1.0|Vargem|1148|41754.42|1.0|8468|19.08|2007|4112|3185|4618.08|1.0
9019|44633.87|776.91|9.0|355640|355640 Vargem Grande do Sul|2150.23|0.0|5445.0|25.5|3.0|16.5|0.03|9330|19541|2.1|10115|24.5|Vargem Grande do Sul|4587|324821.835|24.5|39304|253.92|2007|19763|15272|28264.33|3.0
9020|60759.13|1131.44|8.0|355645|355645 Vargem Grande Paulista|2453.71|5.0|8222.0|12.0|9.0|4.0|0.06|10808|20396|3.0|11446|8.0|Vargem Grande Paulista|3079|601878.565|11.0|40960|289.08|2007|20564|15627|43273.33|4.0
9021|144408.04|1457.57|18.5|355650|355650 Várzea Paulista|2895.01|0.0|14782.0|28.0|11.0|9.5|0.15|27293|52680|3.9|30329|20.0|Várzea Paulista|7061|1377282.5359999998|27.0|105368|437.25|2007|52688|40685|52835.08|11.0
9022|1682.42|1010.89|3.0|355660|355660 Vera Cruz|0.0|0.0|838.0|4.0|0.0|1.0|0.01|2530|5494|2.7|2722|3.0|Vera Cruz|1654|69067.076|4.0|11112|0.0|2007|5618|4206|11874.5|0.0
9023|142143.44|1503.68|10.0|355670|355670 Vinhedo|1905.02|14.0|25747.0|181.5|24.0|171.5|0.31|12958|29858|4.0|16367|152.5|Vinhedo|6251|2879647.604|180.5|60262|246.67|2007|30404|24686|65577.17|10.0
9024|20306.65|757.47|8.0|355680|355680 Viradouro|373.95|1.0|2305.0|23.0|2.0|15.0|0.01|4176|8726|2.0|4712|21.0|Viradouro|2030|130521.675|23.0|17305|44.5|2007|8579|6387|22781.67|1.0
9025|5631.25|2590.84|3.0|355690|355690 Vista Alegre do Alto|0.0|0.0|2053.0|6.0|0.0|3.0|0.01|1466|3284|6.9|1849|5.0|Vista Alegre do Alto|694|123804.356|6.0|6418|0.0|2007|3134|2409|7657.17|0.0
9026|591.03|705.22|1.0|355695|355695 Vitória Brasil|0.0|0.0|215.0|1.0|0.0|0.0|0.0|367|906|1.9|471|1.0|Vitória Brasil|243|13376.375|1.0|1759|0.0|2007|853|678|2820.42|0.0
